,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water
18,18,11.5,29.40895829730559,56.92486117151045,438.22916666666634,1.4155786666605161,509.71958333333333,12233.27,4363.712366666666,104729.09679999998,1397.96125,33551.07,881.2867916666627,21150.8829999999,6642.96040833333,159431.04979999992,9.58168886872258,22.0,2.4583333333333335,4.046666844685902,10,16
19,19,11.5,30.217569326029828,56.36076386239788,439.6694444444442,1.4184197554157796,463.74625,11129.91,4363.712366666666,104729.0968,1397.4096499999998,33537.8316,877.5010833333293,21060.025999999903,6638.623099999996,159326.9543999999,10.8895957450717,22.0,2.4583333333333335,5.899999841054299,10,15
20,20,11.5,28.71555546787047,56.19909719891013,446.19097222222194,1.448782570908462,446.97583333333336,10727.42,4361.391791666666,104673.403,1396.927,33526.248,881.0909791666667,21146.1835,6639.409770833333,159345.8345,12.9394942744037,22.0,2.4583333333333335,7.251666037241602,11,14
21,21,11.5,28.740975652306712,54.83903135754965,442.9871233521655,1.4704647971980824,447.24375000000003,10733.85,4364.228049999999,104741.4732,1396.927,33526.248,881.8089583333291,21163.4149999999,6642.964008333329,159431.1361999999,14.3010458012727,22.0,2.4583333333333335,6.3733333905538,11,14
22,22,11.5,28.14238484207235,54.816886981739344,451.9957614942526,1.4964830422500188,511.3270833333292,12271.8499999999,4364.099129166666,104738.3791,1396.85805,33524.5932,880.8298958333335,21139.9175,6641.787075000001,159402.88980000003,16.364492317813,22.0,2.4583333333333335,8.2216668128968,10,16
23,23,11.5,29.181944366296076,55.956875032848735,426.68749999999955,1.5111529244316901,495.2520833333333,11886.05,4364.614812499999,104750.7555,1397.2028,33532.8672,877.3052708333333,21055.3265,6639.122883333333,159338.9492,18.9760443586631,22.0,2.4583333333333335,9.108333269754997,10,16
24,24,11.5,28.395216452401858,55.73399243368262,438.38366290018786,1.5563041365822896,543.6366666666626,13047.2799999999,4363.970208333333,104735.28500000002,1397.82335,33547.7604,879.7202916666624,21113.2869999999,6641.513849999996,159396.3323999999,21.0072004263015,22.0,2.4583333333333335,9.468334039052401,10,17
25,25,11.5,30.583843172921032,55.070507711377594,429.9004549808424,1.5762914950563243,415.4699999999996,9971.27999999999,4359.844741666667,104636.2738,1396.9959500000002,33527.9028,880.6340833333293,21135.2179999999,6637.474774999996,159299.3945999999,23.137898061275298,22.0,2.4583333333333335,10.636665980021203,11,13
26,26,11.5,28.33087332468693,55.62942561416298,430.5398187382295,1.656775352997234,447.5116666666625,10740.2799999999,4363.841287499999,104732.1909,1397.6165,33542.796,880.9604374999958,21143.0504999999,6642.418224999997,159418.0373999999,25.8299547001352,22.0,2.4583333333333335,10.668332990010601,11,14
27,27,11.5,27.000596608033472,56.55926432479344,454.1417137476456,1.5615762508058573,527.5616666666666,12661.48,4357.524166666666,104580.57999999999,1396.16855,33508.04520000001,878.3496041666626,21080.3904999999,6632.0423208333295,159169.0156999999,29.472277358783,22.0,2.4583333333333335,8.076666768391998,10,17
0,0,11.5,30.848726382363278,58.222874284374235,498.88283898305053,0.4549643096863268,543.9045833333333,13053.71,8732.839408333331,209588.1458,0.0,0.0,0.0,0.0,8732.839408333331,209588.1458,0.167719388078703,23.0,2.4583333333333335,3.7816672007243,10,17
1,1,11.5,32.0872669686705,58.508985421796716,498.62015065913334,0.0008722303414776001,447.24375000000003,10733.85,8708.473370833333,209003.3609,0.0,0.0,0.0,0.0,8708.473370833333,209003.3609,0.181787272321195,23.0,2.4583333333333335,4.779999732971202,10,14
2,2,11.5,31.703402727180016,56.54715276559188,520.8264712806023,0.000785119875419875,526.7579166666625,12642.1899999999,8733.097249999999,209594.334,0.0,0.0,0.0,0.0,8733.097249999999,209594.334,0.265921009145362,23.0,2.4583333333333335,4.2166666984558,10,17
3,3,11.5,30.93388883935076,59.055416642294944,534.6979166666663,0.7140369488611492,525.4183333333292,12610.0399999999,8719.302720833331,209263.2653,0.0,0.0,0.0,0.0,8719.302720833331,209263.2653,0.834947043105068,23.0,2.4583333333333335,3.733334064483703,10,17
4,4,11.5,29.584027573797396,60.65756942431127,566.5298611111106,1.2723801236185692,399.66291666666666,9591.91,8730.518833333332,209532.45199999996,0.0,0.0,0.0,0.0,8730.518833333332,209532.45199999996,1.45010555816872,23.0,2.4583333333333335,4.608333969116199,10,13
5,5,11.5,31.313244486951245,59.53773710508452,525.3546455938693,1.2588870726868295,464.01416666666665,11136.34,8731.5502,209557.2048,0.0,0.0,0.0,0.0,8731.5502,209557.2048,2.20762944158703,23.0,2.4583333333333335,3.661665789286303,10,15
6,6,11.5,31.468625079462935,58.93713270531307,534.8208568738227,1.25517006410801,450.88625,10821.27,8711.954233333332,209086.9016,0.0,0.0,0.0,0.0,8711.954233333332,209086.9016,2.52569658612718,23.0,2.4583333333333335,3.8213269185210983,10,15
7,7,11.5,30.774374801582713,58.91166665024223,519.1694444444441,1.2489897863732387,381.285,9150.84,8734.515379166667,209628.3691,0.0,0.0,0.0,0.0,8734.515379166667,209628.3691,3.77189001817194,23.0,2.4583333333333335,4.140000470479297,10,12
8,8,11.5,30.25523692712011,60.64341959122036,518.9052442528732,1.2446968776658573,480.3570833333333,11528.57,8734.128616666665,209619.0868,0.0,0.0,0.0,0.0,8734.128616666665,209619.0868,4.4220241893227,23.0,2.4583333333333335,3.778333155314101,10,15
9,9,11.5,30.147916536860947,60.96395827399354,530.1986111111107,1.2475031397408862,543.9045833333333,13053.71,8733.870774999998,209612.8986,0.0,0.0,0.0,0.0,8733.870774999998,209612.8986,5.15808109565084,23.0,2.4583333333333335,3.6916674613953013,10,17
10,10,11.5,28.881180514229616,60.398124970330095,549.6944444444442,1.2592127692368253,493.6445833333333,11847.47,8721.365454166666,209312.7709,0.0,0.0,0.0,0.0,8721.365454166666,209312.7709,6.25431024008327,23.0,2.4583333333333335,3.9449997901915985,10,16
11,11,11.5,27.63611096673537,59.07958339055375,526.5638888888885,1.2686154263714895,571.9274999999958,13726.2599999999,8739.543291666665,209749.039,0.0,0.0,0.0,0.0,8739.543291666665,209749.039,7.469327918889721,23.0,2.4583333333333335,9.370000044504799,10,18
12,12,11.5,24.791614801353834,57.88454093017142,409.13724105461364,1.2983761918087309,337.455,8098.92,8708.602291666664,209006.455,0.0,0.0,0.0,0.0,8708.602291666664,209006.455,9.25447388939832,23.0,2.4583333333333335,4.6816666285197,10,11
13,13,11.5,25.95452793760259,59.31442204442172,464.3808380414309,1.2941485155619308,542.8329166666666,13027.99,8721.107612499998,209306.58269999997,0.0,0.0,0.0,0.0,8721.107612499998,209306.58269999997,11.1409886478879,23.0,2.4583333333333335,5.199999682108601,10,17
14,14,11.5,29.142545826511366,59.58658783099067,448.3932674199619,1.2633796550347483,399.93083333333334,9598.34,8718.7870375,209250.8889,0.0,0.0,0.0,0.0,8718.7870375,209250.8889,13.5906382655144,23.0,2.4583333333333335,8.314999707539801,10,13
15,15,11.5,25.53666655619934,58.60520835452605,429.2069444444441,1.303657520810758,511.0591666666625,12265.4199999999,8717.368908333332,209216.8538,0.0,0.0,0.0,0.0,8717.368908333332,209216.8538,15.9213014872209,23.0,2.4583333333333335,4.575000031789198,11,16
16,16,11.5,27.08894646618995,59.305352024465634,454.7700670498081,1.2967738632155512,509.71958333333333,12233.27,8721.107612499998,209306.5827,0.0,0.0,0.0,0.0,8721.107612499998,209306.5827,18.771032627684,23.0,2.4583333333333335,3.179999796549499,10,16
17,17,11.5,27.156625921424737,59.00476052350007,440.6344348659,1.3036653338988966,446.1720833333333,10708.13,8737.738399999998,209705.7216,0.0,0.0,0.0,0.0,8737.738399999998,209705.7216,21.2861677558073,23.0,2.4583333333333335,4.1883334159851024,10,14
18,18,11.5,29.634977690703668,61.012264156191556,446.63879716981097,0.8779104547498937,1565.0891666666623,37562.1399999999,4384.3397,105224.1528,0.0,0.0,0.0,0.0,4384.3397,105224.1528,25.6348956164278,23.0,2.4583333333333335,3.7950001080829985,10,23
19,19,11.5,31.006874765290103,60.85159721639416,472.6597222222219,1.0993343897390198,1644.9504166666584,39478.8099999998,4380.729916666667,105137.518,0.0,0.0,0.0,0.0,4380.729916666667,105137.518,30.1359548292024,23.0,2.4583333333333335,2.5883328119914033,10,24
20,20,11.5,29.897935418040916,60.49745181033387,460.25979284369095,1.364489133177555,1724.1279166666584,41379.0699999998,4384.210779166667,105221.0587,0.0,0.0,0.0,0.0,4384.210779166667,105221.0587,34.574336965817,23.0,2.4583333333333335,5.865000406901,11,24
21,21,11.5,30.04097214672296,60.31930553648203,439.18055555555526,1.2574477327832299,1725.6329166666583,41415.1899999998,4383.566175,105205.5882,0.0,0.0,0.0,0.0,4383.566175,105205.5882,40.2096444460182,23.0,2.4583333333333335,10.390000152587803,11,24
22,22,11.5,26.34837686411625,59.26726692845363,437.18034369114844,1.141810606090298,1665.1524999999917,39963.6599999998,4381.503441666667,105156.0826,0.0,0.0,0.0,0.0,4381.503441666667,105156.0826,46.1004391780289,23.0,2.4583333333333335,6.3966664314270005,10,24
23,23,11.5,27.150663162739296,59.57185581479488,449.8783687252415,1.240396773290525,1228.1666666666667,29476.0,5012.1841583333335,120292.4198,0.0,0.0,0.0,0.0,5012.1841583333335,120292.4198,53.13088643342909,23.0,2.4583333333333335,9.114999802907299,10,21
24,24,11.5,24.780694352255882,60.34201388094155,445.17569444444416,1.5309920879701726,139.07083333333333,3337.7,8734.128616666665,209619.0868,0.0,0.0,0.0,0.0,8734.128616666665,209619.0868,62.9419384244209,23.0,2.4583333333333335,5.051666355133101,10,18
25,25,11.5,24.65108513632285,60.64284604619447,452.6991172316381,1.4647521335905174,130.98208333333292,3143.56999999999,8735.031062499998,209640.74549999996,0.0,0.0,0.0,0.0,8735.031062499998,209640.74549999996,71.3971994310198,23.0,2.4583333333333335,4.2250000317892,10,18
26,26,11.5,25.28810014008573,60.66030364270034,421.2519420903952,1.4554954172415417,107.57083333333333,2581.7,8734.128616666665,209619.0868,0.0,0.0,0.0,0.0,8734.128616666665,209619.0868,74.616940210258,23.0,2.4583333333333335,4.0533332506816,10,15
27,27,11.5,27.034698614001,61.054371469932256,399.4793549905835,1.4315884396447809,117.80291666666666,2827.27,8730.518833333332,209532.452,0.0,0.0,0.0,0.0,8730.518833333332,209532.452,78.9215094699777,23.0,2.4583333333333335,5.1033332188923985,10,16
0,0,11.5,25.74955030219594,55.23438962495811,508.3375365497072,0.7048033243905033,95.99916666666667,2303.98,6674.231541666665,160181.55699999997,0.0,0.0,0.0,0.0,6674.231541666665,160181.55699999997,0.17107138054188,24.0,2.4583333333333335,3.7483332951863026,13,12
1,1,11.5,27.252916517522554,55.95778368893312,465.7909957627116,1.211677359165215,111.21333333333332,2669.12,8714.403729166666,209145.6895,0.0,0.0,0.0,0.0,8714.403729166666,209145.6895,0.207125143543332,24.0,2.4583333333333335,12.6216665267944,10,16
2,2,11.5,32.32678386420577,55.362820847737794,461.1904693486586,1.1570285939850529,129.10666666666665,3098.56,8734.902141666666,209637.6514,0.0,0.0,0.0,0.0,8734.902141666666,209637.6514,0.375799416269509,24.0,2.4583333333333335,14.518333339691104,10,17
3,3,11.5,25.37060841737265,55.5411770999319,478.69105907851116,1.213166602530875,117.53499999999958,2820.83999999999,8731.292358333332,209551.0166,0.0,0.0,0.0,0.0,8731.292358333332,209551.0166,0.397850567912061,24.0,2.4583333333333335,5.000000031789099,10,16
4,4,11.5,26.063127293627094,56.239592771790534,479.74080743879443,1.2122982795152013,115.65958333333292,2775.82999999999,8730.003149999999,209520.0756,0.0,0.0,0.0,0.0,8730.003149999999,209520.0756,0.9594766131150939,24.0,2.4583333333333335,8.6350001017253,10,17
5,5,11.5,25.61839090096294,56.34650892093352,539.853060263653,1.2178682374976633,133.01708333333292,3192.40999999999,8730.389912499999,209529.3579,0.0,0.0,0.0,0.0,8730.389912499999,209529.3579,1.9316115331455002,24.0,2.4583333333333335,7.098333104451498,10,17
6,6,11.5,25.38548842673097,56.88755744946866,460.0181752873559,1.2213036762029446,114.16041666666625,2739.84999999999,8711.954233333332,209086.9016,0.0,0.0,0.0,0.0,8711.954233333332,209086.9016,2.83790329615919,24.0,2.4583333333333335,5.2133330663045,10,15
7,7,11.5,25.911997070074957,57.049197796478076,469.2513888888886,1.219798002166533,155.35666666666665,3728.56,8733.612933333332,209606.7104,0.0,0.0,0.0,0.0,8733.612933333332,209606.7104,3.60880156677143,24.0,2.4583333333333335,7.5583335240682,10,18
8,8,11.5,25.49513884915241,56.65680555767478,456.3298611111108,1.2228926762938455,128.30291666666668,3079.27,8718.142433333333,209235.4184,0.0,0.0,0.0,0.0,8718.142433333333,209235.4184,4.28353088024195,24.0,2.4583333333333335,4.9200001716613,10,17
9,9,11.5,25.01465270588965,56.47774494461145,495.730116959064,1.229740338977312,124.12458333333332,2978.99,8731.163437499998,209547.92249999996,0.0,0.0,0.0,0.0,8731.163437499998,209547.92249999996,5.47532889448767,24.0,2.4583333333333335,5.053333218892401,10,18
10,10,11.5,26.7945137235853,56.40562500953669,587.5854166666664,1.221947286774711,108.37458333333332,2600.99,8734.128616666665,209619.0868,0.0,0.0,0.0,0.0,8734.128616666665,209619.0868,7.22897646944435,24.0,2.4583333333333335,12.603333822886103,10,15
11,11,11.5,25.57321260226395,56.27970031952992,561.1092836257307,1.224688019751625,127.23124999999959,3053.54999999999,8715.821858333331,209179.7246,0.0,0.0,0.0,0.0,8715.821858333331,209179.7246,9.29202977830949,24.0,2.4583333333333335,4.893333562215201,11,17
12,12,11.5,25.173402664396445,56.68215279446704,499.08472222222196,1.2332668550312482,115.65958333333333,2775.83,8736.449191666665,209674.7806,0.0,0.0,0.0,0.0,8736.449191666665,209674.7806,11.5025111386586,24.0,2.4583333333333335,5.110000260671001,10,17
13,13,11.5,24.99850266893476,56.489933023233476,433.8531609195398,1.2351172333675964,128.83874999999958,3092.12999999999,8717.497829166665,209219.9479,0.0,0.0,0.0,0.0,8717.497829166665,209219.9479,13.945963053734198,24.0,2.4583333333333335,4.965000120798798,10,17
14,14,11.5,27.169725819524697,56.436346512133696,501.1484272517693,1.2279471827666404,139.07083333333333,3337.7,8735.546745833331,209653.1219,0.0,0.0,0.0,0.0,8735.546745833331,209653.1219,17.1702886809479,24.0,2.4583333333333335,13.370000330607102,10,16
15,15,11.5,31.207459724855653,57.703040945878456,531.9006578947365,1.2104870670240817,145.82,3499.68,8731.292358333332,209551.0166,0.0,0.0,0.0,0.0,8731.292358333332,209551.0166,19.2099713795737,24.0,2.4583333333333335,12.2583331108093,10,18
16,16,11.5,30.24624993271294,57.962777781486466,498.9861111111107,1.252613056864999,130.17833333333292,3124.27999999999,8734.128616666665,209619.0868,0.0,0.0,0.0,0.0,8734.128616666665,209619.0868,22.747491319734895,24.0,2.4583333333333335,9.5366664250692,10,18
17,17,11.5,30.59730810472517,57.35909600491348,502.3843808851221,1.3076236976685895,132.21333333333334,3173.12,8735.417824999999,209650.0278,0.0,0.0,0.0,0.0,8735.417824999999,209650.0278,27.8809451391752,24.0,2.4583333333333335,15.225000190734903,11,19
18,18,11.5,26.241944359408436,57.56229165130188,510.37152777777743,1.3976271224518575,128.0349999999996,3072.83999999999,8737.093795833332,209690.2511,0.0,0.0,0.0,0.0,8737.093795833332,209690.2511,33.738750930344,24.0,2.4583333333333335,8.446666399637898,11,16
19,19,11.5,30.343749826484213,57.6140971978505,492.3256944444442,1.3992017087837008,127.76708333333333,3066.41,8731.421279166665,209554.1107,0.0,0.0,0.0,0.0,8731.421279166665,209554.1107,41.4030092153678,24.0,2.4583333333333335,7.653332964579295,10,18
20,20,11.5,30.78068608440692,58.187375222626336,482.6951741996231,1.4194124897741958,128.57083333333333,3085.7,8733.999695833332,209615.9927,0.0,0.0,0.0,0.0,8733.999695833332,209615.9927,50.9887289038952,24.0,2.4583333333333335,7.580000273386702,10,18
21,21,11.5,26.211531173419544,57.9033827586811,514.3382886064027,1.2933897656235938,127.23124999999959,3053.54999999999,8731.5502,209557.20479999998,0.0,0.0,0.0,0.0,8731.5502,209557.20479999998,62.1038277985438,24.0,2.4583333333333335,9.013333002726203,10,17
22,22,11.5,24.620972167121,58.370694467756444,452.88749999999976,1.2962645530700634,120.90958333333333,2901.83,8737.093795833332,209690.2511,0.0,0.0,0.0,0.0,8737.093795833332,209690.2511,70.9698482691883,24.0,2.4583333333333335,4.6233335177104,10,16
23,23,11.5,24.48452673988822,58.560808657701806,488.40410781544216,1.2781600597032117,132.21333333333334,3173.12,8733.4840125,209603.61629999997,0.0,0.0,0.0,0.0,8733.4840125,209603.61629999997,85.1305767820656,24.0,2.4583333333333335,4.571666622161899,10,17
24,24,11.5,24.3380793941145,58.844985633152156,469.9053879310341,1.2531255801147616,135.42833333333292,3250.27999999999,8736.707033333332,209680.9688,0.0,0.0,0.0,0.0,8736.707033333332,209680.9688,93.7727551480251,24.0,2.4583333333333335,4.519999758402502,10,17
25,25,11.5,24.627986015213807,59.298611127005636,476.3861111111109,1.2156631285117692,141.21416666666667,3389.14,8736.320270833332,209671.68649999998,0.0,0.0,0.0,0.0,8736.320270833332,209671.68649999998,102.852331922815,24.0,2.4583333333333335,4.371666685740099,10,16
26,26,11.5,25.659930452384472,58.639170163409595,478.7026365348395,1.212002974994153,129.91041666666666,3117.85,8733.870774999998,209612.8986,0.0,0.0,0.0,0.0,8733.870774999998,209612.8986,107.513933483188,24.0,2.4583333333333335,5.738332843780601,11,17
27,27,11.5,25.052623338316646,58.90327925976407,445.5356481481478,1.2814920939505046,154.98041666666668,3719.53,8733.226170833332,209597.4281,0.0,0.0,0.0,0.0,8733.226170833332,209597.4281,111.369104877472,24.0,2.4583333333333335,3.113333320617702,10,19
0,0,11.5,30.47102040413853,57.98273428784023,622.4168079096042,1.0581829716495263,479.2854166666625,11502.8499999999,8735.675666666664,209656.216,0.0,0.0,0.0,0.0,8735.675666666664,209656.216,0.188794678805103,25.0,2.4583333333333335,3.901665623982801,10,15
1,1,11.5,31.722222207652152,59.18958341545524,619.8826388888886,1.0468906133539104,475.53458333333333,11412.83,8734.386458333332,209625.275,0.0,0.0,0.0,0.0,8734.386458333332,209625.275,0.195463434126981,25.0,2.4583333333333335,4.416666571299199,10,15
2,2,11.5,31.17891296160295,58.54721737684414,647.1309865900379,1.0436131846487937,541.2254166666667,12989.41,8736.449191666665,209674.7806,0.0,0.0,0.0,0.0,8736.449191666665,209674.7806,0.22873777125471598,25.0,2.4583333333333335,4.169999059041402,10,17
3,3,11.5,30.719166460302095,59.42298611799871,654.3423611111106,1.04504355465372,433.84791666666666,10412.35,8723.814949999998,209371.5588,0.0,0.0,0.0,0.0,8723.814949999998,209371.5588,0.777128045550175,25.0,2.4583333333333335,3.699999809265101,10,14
4,4,11.5,29.48680535289971,61.03798607720264,695.3836511299432,1.051252382783225,575.94625,13822.71,8736.19135,209668.5924,0.0,0.0,0.0,0.0,8736.19135,209668.5924,2.09852681102451,25.0,2.4583333333333335,4.363333098093705,10,18
5,5,11.5,30.984798923988738,59.83884138391724,652.4850146198827,1.0405374918154757,448.04749999999996,10753.14,8732.452645833333,209578.8635,0.0,0.0,0.0,0.0,8732.452645833333,209578.8635,2.7408380992650394,25.0,2.4583333333333335,3.5733354250589997,10,14
6,6,11.5,31.123733090760552,58.98945877533759,664.1902538314174,1.0353618550774424,479.82124999999996,11515.71,8736.707033333332,209680.96880000003,0.0,0.0,0.0,0.0,8736.707033333332,209680.96880000003,2.7480398492707,25.0,2.4583333333333335,3.8116664886475036,10,15
7,7,11.5,31.460075209549327,58.63425612472091,644.1569444444441,1.0298801497452732,415.8974999999996,9981.53999999999,8734.128616666665,209619.0868,0.0,0.0,0.0,0.0,8734.128616666665,209619.0868,3.8961151576283,25.0,2.4583333333333335,4.6850008010863995,10,14
8,8,11.5,31.86494923704308,59.08346986600006,643.5432674199619,1.0261812588855879,575.1424999999958,13803.4199999999,8734.773220833331,209634.5573,0.0,0.0,0.0,0.0,8734.773220833331,209634.5573,4.46978846651046,25.0,2.4583333333333335,4.824999809265098,10,18
9,9,11.5,31.73742699335744,59.07604627784358,656.7785663841804,1.0279250011367151,495.52,11892.48,8738.125162499999,209715.0039,0.0,0.0,0.0,0.0,8738.125162499999,209715.0039,5.92888133297791,25.0,2.4583333333333335,4.320000425974598,10,16
10,10,11.5,30.247622254810707,59.02709385087032,677.6706920903952,1.0388129649462559,415.73791666666665,9977.71,8735.031062499998,209640.7455,0.0,0.0,0.0,0.0,8735.031062499998,209640.7455,7.621033661642369,25.0,2.4583333333333335,4.591666475931799,10,13
11,11,11.5,28.6895138263702,58.56763884491385,650.5361111111107,1.0450863363421183,462.4066666666625,11097.7599999999,8732.839408333331,209588.1458,0.0,0.0,0.0,0.0,8732.839408333331,209588.1458,9.2566861805404,25.0,2.4583333333333335,10.4100001653035,10,15
12,12,11.5,25.344791596465598,57.675833402739585,508.46527777777743,1.0661350873609334,480.3570833333333,11528.57,8736.964875,209687.157,0.0,0.0,0.0,0.0,8736.964875,209687.157,11.181473446972399,25.0,2.4583333333333335,4.028333250681502,10,15
13,13,11.5,26.365208256244625,58.94993057250972,571.777083333333,1.0611411934925408,543.3687499999959,13040.8499999999,8737.093795833332,209690.2511,0.0,0.0,0.0,0.0,8737.093795833332,209690.2511,14.007302323374498,25.0,2.4583333333333335,5.313333447774202,10,17
14,14,11.5,30.23388880623706,59.10513886610662,562.8541666666664,1.0381715976529604,413.59458333333333,9926.27,8734.515379166665,209628.3691,0.0,0.0,0.0,0.0,8734.515379166665,209628.3691,17.0095770229594,25.0,2.4583333333333335,10.1383339881897,11,13
15,15,11.5,25.55051780939098,58.737372835342455,532.3829096045195,1.0747624781705296,416.5416666666667,9997.0,8718.787037499998,209250.8889,0.0,0.0,0.0,0.0,8718.787037499998,209250.8889,20.8267906007055,25.0,2.4583333333333335,5.201667022704999,10,13
16,16,11.5,27.772152639759856,59.16861106819572,566.2611111111107,1.0630021421445683,432.5083333333334,10380.2,8722.396820833332,209337.5237,3.10275,74.466,1.7623125,42.2955,8727.26188333333,209454.28519999998,25.5790700549623,25.0,2.4583333333333335,3.7566666285196995,10,14
17,17,11.5,27.689310200735026,58.65239462633238,554.3646072796932,1.0710313265550813,399.395,9585.48,4359.715820833332,104633.1797,1396.5132999999998,33516.3192,880.7646250000001,21138.351,6636.993745833333,159287.8499,27.623940021119903,25.0,2.4583333333333335,4.3816666285196995,10,13
18,18,11.5,30.597592782255802,60.56931728607288,567.3114053672314,1.0685028825144596,544.1725,13060.14,4362.809920833332,104707.4381,1397.4786000000001,33539.4864,877.5010833333293,21060.0259999999,6637.789604166662,159306.9504999999,32.0845333430666,25.0,2.4583333333333335,3.4599993069967,10,17
19,19,11.5,31.884271156540876,60.488057966889976,604.3314655172412,1.112120703410823,512.1308333333333,12291.14,4361.778554166666,104682.6853,1397.2717499999999,33534.522,879.1981249999958,21100.7549999999,6638.248429166662,159317.9622999999,36.8250585045397,25.0,2.4583333333333335,2.0900015830994008,11,16
20,20,11.5,30.759102348361576,59.909179775669834,585.6889150943392,1.2026323057070663,1498.184583333329,35956.4299999999,2189.2046708333332,52540.9121,702.11785,16850.8284,441.8182708333333,10603.6385,3333.1407916666667,79995.379,42.1823273314347,25.0,2.4583333333333335,6.508333460489901,11,23
21,21,11.5,30.94247162187162,60.02125829298837,562.2881355932201,1.3149158705495918,1650.5312499999918,39612.7499999998,2188.6889875,52528.53570000001,701.2215,16829.316,441.6224583333333,10598.939,3331.532945833333,79956.7907,48.9743487200172,25.0,2.4583333333333335,10.274999904632601,10,24
22,22,11.5,27.031271459910112,59.21697073138075,551.9939894636012,1.3573303083318349,1729.3266666666584,41503.8399999998,2188.9468291666667,52534.7239,700.532,16812.768,441.42664583333334,10594.2395,3330.9054749999996,79941.73139999999,55.0804635894365,25.0,2.4583333333333335,6.7449998855591,11,24
23,23,11.5,27.453046010061353,59.29991287538555,571.1536840866287,1.0157972402091884,1181.4525,28354.86,2532.778691666667,60786.6886,811.6794,19480.3056,511.0053541666625,12264.1284999999,3855.4634458333294,92531.1226999999,64.9675436391017,25.0,2.4583333333333335,9.5333322842915,11,21
24,24,11.5,24.82701379723014,60.33097228209173,558.5965277777774,1.0246591019133675,144.58875,3470.13,4354.172224999999,104500.1334,1394.0311000000002,33456.7464,880.372999999996,21128.951999999903,6628.576324999995,159085.8317999999,74.6812660918902,25.0,2.4583333333333335,4.484999879201201,11,18
25,25,11.5,24.38351524232443,60.569446795379484,571.2221743295016,1.0051956174431247,119.94625,2878.71,4362.036395833333,104688.8735,1396.6512,33519.6288,880.8951666666625,21141.4839999999,6639.582762499996,159349.9862999999,82.4343732483905,25.0,2.4583333333333335,2.6516667048136995,11,18
26,26,11.5,24.97282554527804,60.59540710257383,540.8791906130265,0.9705537011839759,140.9462499999996,3382.70999999999,4361.778554166666,104682.6853,1396.9959500000002,33527.9028,881.547874999996,21157.1489999999,6640.322379166661,159367.73709999988,89.1873111341124,25.0,2.4583333333333335,4.569999885559099,11,16
27,27,11.5,27.509350167649785,60.67396067243956,516.427542372881,0.9408687741953433,149.83875,3596.13,4359.329058333333,104623.8974,1396.2375,33509.7,881.4826041666624,21155.5824999999,6637.049162499996,159289.1798999999,97.8040727320704,25.0,2.4583333333333335,5.408333047231,11,18
0,0,11.5,24.24956346625,58.00742037208334,520.7895833375,1.0393990713749999,82.12458333333333,1970.99,6388.414054166667,153321.9373,101.01175,2424.282,63.76960416666666,1530.4705,6553.195408333333,157276.6898,0.315897173210718,26.0,2.4583333333333335,12.82857134,13,10
1,1,11.5,28.480256490000002,53.14591928125,617.4295668416667,1.0330138872916665,144.85666666666665,3476.56,8734.2575375,209622.1809,0.0,0.0,0.0,0.0,8734.2575375,209622.1809,0.551604625544099,26.0,2.4583333333333335,14.566667080000002,10,16
2,2,11.5,34.794651871250004,50.43995753833334,611.81572505,0.9784913384166667,126.69541666666667,3040.69,8726.006604166665,209424.1585,0.0,0.0,0.0,0.0,8726.006604166665,209424.1585,0.666035635185745,26.0,2.4583333333333335,13.595001160000002,10,18
3,3,11.5,26.53513875375,53.91000004791667,608.1512005666667,1.0307116589166667,140.94625,3382.71,8732.839408333331,209588.1458,0.0,0.0,0.0,0.0,8732.839408333331,209588.1458,0.746534418578864,26.0,2.4583333333333335,5.30000025,10,18
4,4,11.5,27.3646527075,54.487986078333336,602.8638888875,1.0279101632916665,131.14166666666668,3147.4,8704.090062499998,208898.16149999996,0.0,0.0,0.0,0.0,8704.090062499998,208898.16149999996,0.874820325038835,26.0,2.4583333333333335,10.778333060000005,10,19
5,5,11.5,26.763074620833333,54.848137109166665,675.223515325,1.029573007125,116.99916666666667,2807.98,8728.0693375,209473.6641,0.0,0.0,0.0,0.0,8728.0693375,209473.6641,1.24012335979478,26.0,2.4583333333333335,9.034999779999996,10,16
6,6,11.5,26.323674482083334,56.35658261333333,581.4878289458334,1.0313046845833334,128.30291666666668,3079.27,8730.260991666664,209526.26379999996,0.0,0.0,0.0,0.0,8730.260991666664,209526.26379999996,1.41884544132571,26.0,2.4583333333333335,4.85833324,10,16
7,7,11.5,26.6955048975,56.70727636666667,596.1553083833334,1.0304512176666667,101.51708333333333,2436.41,8728.0693375,209473.6641,0.0,0.0,0.0,0.0,8728.0693375,209473.6641,1.8642617797637,26.0,2.4583333333333335,9.50333354,11,15
8,8,11.5,25.869710261250003,57.510316123749995,575.7781130249999,1.0332686906250002,137.73125000000002,3305.55,8715.692937499998,209176.6305,0.0,0.0,0.0,0.0,8715.692937499998,209176.6305,2.87173142159547,26.0,2.4583333333333335,4.763333159999998,10,18
