DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water,내부온도관측치1,내부습도관측치1,co2관측치1,ec관측치1,시간당분무량1,일간누적분무량1,시간당백색광량1,일간누적백색광량1,시간당적색광량1,일간누적적색광량1,시간당청색광량1,일간누적청색광량1,시간당총광량1,일간누적총광량1,내부온도관측치3,내부습도관측치3,co2관측치3,ec관측치3,시간당분무량3,일간누적분무량3,시간당백색광량3,일간누적백색광량3,시간당적색광량3,일간누적적색광량3,시간당청색광량3,일간누적청색광량3,시간당총광량3,일간누적총광량3,내부온도관측치std,내부습도관측치std,co2관측치std,ec관측치std,시간당분무량std,일간누적분무량std,시간당백색광량std,일간누적백색광량std,시간당적색광량std,일간누적적색광량std,시간당청색광량std,일간누적청색광량std,시간당총광량std,일간누적총광량std
16,11.5,27.772152639759856,59.16861106819572,566.2611111111107,1.0630021421445683,432.5083333333334,10380.2,8722.396820833332,209337.5237,3.10275,74.466,1.7623125,42.2955,8727.26188333333,209454.28519999998,25.5790700549623,25.0,2.4583333333333335,3.7566666285196995,10,14,27.097499910990376,58.27125002543127,537.6375,1.05402606030305,0.0,10380.2,0.0,209337.5237,0.0,74.466,0.0,42.2955,0.0,209454.2852,28.012916715939824,59.73583321571347,587.6208333333327,1.0706912706295626,769.0,10380.2,18255.19,209337.5237,0.0,74.466,0.0,42.2955,18255.19,209454.2852,0.8664523679003389,0.8567544384477187,40.60691549664133,0.0092783122914897,381.0816151392006,10380.2,8816.90877332287,209337.5237,15.20030859884101,74.466,8.63353278465716,42.2955,8817.331054859558,209454.2852
17,11.5,27.689310200735026,58.65239462633238,554.3646072796932,1.0710313265550813,399.395,9585.48,4359.715820833332,104633.1797,1396.5132999999998,33516.3192,880.7646250000001,21138.351,6636.993745833333,159287.8499,27.623940021119903,25.0,2.4583333333333335,4.3816666285196995,10,13,26.604166547457325,57.10416652361545,546.4458333333332,1.05616812954346,0.0,9585.48,0.0,104633.1797,0.0,33516.3192,0.0,21138.351,0.0,159287.8499,28.542500146230022,59.63666658401488,566.795833333333,1.0835950220624575,769.0,9585.48,9127.595,104633.1797,2928.995999999999,33516.3192,1848.469999999993,21138.351,13905.060999999996,159287.8499,1.2425867677825295,1.3949672242421554,17.246427761561236,0.0149827255329213,383.0875410796269,9585.48,4407.75496424606,104633.1797,1414.3229520296736,33516.3192,892.4491827114314,21138.351,6714.505133825285,159287.8499
18,11.5,30.597592782255802,60.56931728607288,567.3114053672314,1.0685028825144596,544.1725,13060.14,4362.809920833332,104707.4381,1397.4786000000001,33539.4864,877.5010833333293,21060.0259999999,6637.789604166662,159306.9504999999,32.0845333430666,25.0,2.4583333333333335,3.4599993069967,10,17,29.41249994436897,60.101250028610174,558.4958333333332,1.05955118089914,0.0,13060.14,0.0,104707.4381,0.0,33539.4864,0.0,21060.0259999999,0.0,159306.9504999999,31.56750025749203,61.06416656176245,570.079166666666,1.0786599164207775,769.0,13060.14,9127.595,104707.4381,2928.995999999999,33539.4864,1848.469999999993,21060.0259999999,13905.06099999999,159306.9504999999,1.1732814788296662,0.6521462150624676,13.870409051429784,0.0101417325857742,356.7042360062221,13060.14,4407.5291693543695,104707.4381,1414.1479357080057,33539.4864,892.4795976976568,21060.0259999999,6714.02913837815,159306.9504999999
19,11.5,31.884271156540876,60.488057966889976,604.3314655172412,1.112120703410823,512.1308333333333,12291.14,4361.778554166666,104682.6853,1397.2717499999999,33534.522,879.1981249999958,21100.7549999999,6638.248429166662,159317.9622999999,36.8250585045397,25.0,2.4583333333333335,2.0900015830994008,11,16,31.11333326498665,60.0937500794728,559.3375,1.089832052588455,0.0,12291.14,0.0,104682.6853,0.0,33534.522,0.0,21100.7549999999,0.0,159317.9622999999,32.61374904314675,60.93500006993608,623.0958333333328,1.1347707529862698,769.0,12291.14,9127.595,104682.6853,2928.995999999999,33534.522,1848.469999999993,21100.7549999999,13905.06099999998,159317.9622999999,0.7810619200192142,0.5270714050479968,60.73301405967892,0.0234000341995122,369.9240955622332,12291.14,4407.305346188807,104682.6853,1414.4929788637542,33534.522,892.2664916603529,21100.7549999999,6714.003809657509,159317.9622999999
20,11.5,30.759102348361576,59.909179775669834,585.6889150943392,1.2026323057070663,1498.184583333329,35956.4299999999,2189.2046708333332,52540.9121,702.11785,16850.8284,441.8182708333333,10603.6385,3333.1407916666667,79995.379,42.1823273314347,25.0,2.4583333333333335,6.508333460489901,11,23,29.579583183924274,59.18208340009053,567.4000000000001,1.1544438531001324,1373.3424999999993,35956.4299999999,0.0,52540.9121,0.0,16850.8284,0.0,10603.6385,0.0,79995.379,32.43041650454198,60.6212500095367,599.1541666666662,1.2501734316349,1736.4975000000002,35956.4299999999,4525.121249999999,52540.9121,1452.087000000005,16850.8284,916.4024999999972,10603.6385,6893.610749999997,79995.379,2.1157096148650827,0.888564875537572,29.58478876747956,0.0482124473573694,385.97883007929113,35956.4299999999,2213.4790185879974,52540.9121,710.097175146191,16850.8284,448.0479283932928,10603.6385,3371.605574642424,79995.379
21,11.5,30.94247162187162,60.02125829298837,562.2881355932201,1.3149158705495918,1650.5312499999918,39612.7499999998,2188.6889875,52528.53570000001,701.2215,16829.316,441.6224583333333,10598.939,3331.532945833333,79956.7907,48.9743487200172,25.0,2.4583333333333335,10.274999904632601,10,24,31.1303251861852,59.34041671752922,555.875,1.2391873007019325,1530.1575,39612.7499999998,0.0,52528.53570000001,0.0,16829.316,0.0,10598.939,0.0,79956.7907,33.325416437784774,60.86125033696485,570.5249999999995,1.366688869893547,1781.5074999999993,39612.7499999998,4525.121249999999,52528.53570000001,1452.0869999999832,16829.316,916.4024999999972,10598.939,6893.610749999983,79956.7907,3.4439003058330893,1.0355322482347429,10.808555473360077,0.082487785097281,189.52781508178373,39612.7499999998,2213.0236796355057,52528.53570000001,709.9036236022959,16829.316,447.9954034464531,10598.939,3370.903314570877,79956.7907
22,11.5,27.031271459910112,59.21697073138075,551.9939894636012,1.3573303083318349,1729.3266666666584,41503.8399999998,2188.9468291666667,52534.7239,700.532,16812.768,441.42664583333334,10594.2395,3330.9054749999996,79941.73139999999,55.0804635894365,25.0,2.4583333333333335,6.7449998855591,11,24,23.91499992211657,58.634224045413625,518.3624999999995,1.3965756292144371,1495.442499999999,41503.8399999998,0.0,52534.7239,0.0,16812.768,0.0,10594.2395,0.0,79941.73139999999,29.224999976158124,59.90166643460585,544.9166666666665,1.4738743146260551,1919.374999999976,41503.8399999998,4524.347725000001,52534.7239,1451.6733000000745,16812.768,916.0108750000004,10594.2395,6892.031900000081,79941.73139999999,2.565871658011741,0.8845853858496934,66.97108609405771,0.2227392575223008,262.8960936033056,41503.8399999998,2210.465777672685,52534.7239,709.1400260960203,16812.768,447.51575587867575,10594.2395,3367.0887843099167,79941.73139999999
23,11.5,27.453046010061353,59.29991287538555,571.1536840866287,1.0157972402091884,1181.4525,28354.86,2532.778691666667,60786.6886,811.6794,19480.3056,511.0053541666625,12264.1284999999,3855.4634458333294,92531.1226999999,64.9675436391017,25.0,2.4583333333333335,9.5333322842915,11,21,25.6358332077662,58.25749982198072,555.2124999999995,0.9926113548378144,215.67749999999975,28354.86,0.0,60786.6886,0.0,19480.3056,0.0,12264.1284999999,0.0,92531.1226999999,30.40208295981088,60.11083331108085,584.7583333333328,1.033220991492265,1714.985,28354.86,4641.149999999995,60786.6886,1489.319999999993,19480.3056,939.8999999999928,12264.1284999999,7070.369999999995,92531.1226999999,2.9969393825669868,1.2147213311660094,21.781403557172474,0.0222328239736886,741.5075366836755,28354.86,2692.676495963607,60786.6886,864.2151369007113,19480.3056,544.9556437299225,12264.1284999999,4101.824007492214,92531.1226999999
24,11.5,24.82701379723014,60.33097228209173,558.5965277777774,1.0246591019133675,144.58875,3470.13,4354.172224999999,104500.1334,1394.0311000000002,33456.7464,880.372999999996,21128.951999999903,6628.576324999995,159085.8317999999,74.6812660918902,25.0,2.4583333333333335,4.484999879201201,11,18,23.346666407585097,59.34166676203407,536.4583333333333,1.0155905604362474,89.6775,3470.13,0.0,104500.1334,0.0,33456.7464,0.0,21128.951999999903,0.0,159085.8317999999,26.81291652520495,61.47333350181575,572.075,1.0328938916325474,252.0,3470.13,9127.594999999996,104500.1334,2928.995999999999,33456.7464,1848.4699999999257,21128.951999999903,13905.06099999992,159085.8317999999,1.63664774930531,1.1560997639803532,26.10438677997656,0.0084225263130422,100.94608377150873,3470.13,4400.2737560708665,104500.1334,1412.152528968721,33456.7464,891.0956576236898,21128.951999999903,6703.495043498706,159085.8317999999
25,11.5,24.38351524232443,60.569446795379484,571.2221743295016,1.0051956174431247,119.94625,2878.71,4362.036395833333,104688.8735,1396.6512,33519.6288,880.8951666666625,21141.4839999999,6639.582762499996,159349.9862999999,82.4343732483905,25.0,2.4583333333333335,2.6516667048136995,11,18,23.762083331743824,59.84208324750258,516.8458333333333,1.000612071156498,89.67750000000012,2878.71,0.0,104688.8735,0.0,33519.6288,0.0,21141.4839999999,0.0,159349.9862999999,25.023749955495127,61.00208325386045,617.3999999999997,1.012547383209065,126.00000000000249,2878.71,9127.595,104688.8735,2928.995999999999,33519.6288,1848.469999999993,21141.4839999999,13905.06099999999,159349.9862999999,0.7940788692815367,1.1213497220216715,59.72365460403535,0.0099675692439514,86.5423056541399,2878.71,4401.564458247036,104688.8735,1412.521936216733,33519.6288,891.0817287435376,21141.4839999999,6705.134793005228,159349.9862999999
26,11.5,24.97282554527804,60.59540710257383,540.8791906130265,0.9705537011839759,140.9462499999996,3382.70999999999,4361.778554166666,104682.6853,1396.9959500000002,33527.9028,881.547874999996,21157.1489999999,6640.322379166661,159367.73709999988,89.1873111341124,25.0,2.4583333333333335,4.569999885559099,11,16,23.971278460546426,59.6350001176198,523.55,0.9681602661808328,0.0,3382.70999999999,0.0,104682.6853,0.0,33527.9028,0.0,21157.1489999999,0.0,159367.73709999988,25.06791651248928,61.25499998728432,558.970833333333,0.9802206697563328,252.0,3382.70999999999,9127.595,104682.6853,2928.995999999999,33527.9028,1848.469999999993,21157.1489999999,13905.06099999999,159367.73709999988,1.3395472726279043,0.9972347300543132,23.769586740276647,0.0161265760626195,112.89971412959108,3382.70999999999,4408.153075451958,104682.6853,1414.781080822435,33527.9028,892.5504357909572,21157.1489999999,6715.460158887579,159367.73709999988
27,11.5,27.509350167649785,60.67396067243956,516.427542372881,0.9408687741953433,149.83875,3596.13,4359.329058333333,104623.8974,1396.2375,33509.7,881.4826041666624,21155.5824999999,6637.049162499996,159289.1798999999,97.8040727320704,25.0,2.4583333333333335,5.408333047231,11,18,25.7095832427342,59.22000006039932,493.5708333333328,0.9257677028576524,60.74249999999999,3596.13,0.0,104623.8974,0.0,33509.7,0.0,21155.5824999999,0.0,159289.1798999999,28.797499457995077,61.2383333365122,539.2833333333333,0.9546408218642072,252.0,3596.13,9127.595,104623.8974,2928.995999999999,33509.7,1848.47,21155.5824999999,13905.060999999996,159289.1798999999,1.7715929907763717,1.9627000160536,26.360786195552752,0.0168958634433332,105.6535284833316,3596.13,4408.063318253834,104623.8974,1414.43560991567,33509.7,892.4553071356858,21155.5824999999,6714.934838235928,159289.1798999999
0,11.5,24.24956346625,58.00742037208334,520.7895833375,1.0393990713749999,82.12458333333333,1970.99,6388.414054166667,153321.9373,101.01175,2424.282,63.76960416666666,1530.4705,6553.195408333333,157276.6898,0.315897173210718,26.0,2.4583333333333335,12.82857134,13,10,21.56994052,54.380000085,442.2,1.0363058395,0.0,1970.99,0.0,153321.9373,0.0,2424.282,0.0,1530.4705,0.0,157276.6898,27.5391667825,60.8505948075,628.170833325,1.0421365135,154.285,1970.99,17945.78,153321.9373,0.0,2424.282,0.0,1530.4705,17945.78,157276.6898,4.017328648055492,5.366588884528322,189.39073755092457,0.0039579695556738,107.05322763767998,1970.99,8390.65113111539,153321.9373,355.534942152789,2424.282,224.4258521656588,1530.4705,8477.097154516623,157276.6898
1,11.5,28.480256490000002,53.14591928125,617.4295668416667,1.0330138872916665,144.85666666666665,3476.56,8734.2575375,209622.1809,0.0,0.0,0.0,0.0,8734.2575375,209622.1809,0.551604625544099,26.0,2.4583333333333335,14.566667080000002,10,16,25.355451585,50.63791674,588.0708333,1.0351963205,0.0,3476.56,0.0,209622.1809,0.0,0.0,0.0,0.0,0.0,209622.1809,28.6429167975,55.5662500075,628.7208333250001,1.044739462,252.0,3476.56,18255.189999999995,209622.1809,0.0,0.0,0.0,0.0,18255.189999999995,209622.1809,4.572690435846933,3.45841676541744,47.78308055047494,0.0201996854240583,114.05849245649917,3476.56,8816.521643416714,209622.1809,0.0,0.0,0.0,0.0,8816.521643416714,209622.1809
2,11.5,34.794651871250004,50.43995753833334,611.81572505,0.9784913384166667,126.69541666666667,3040.69,8726.006604166665,209424.1585,0.0,0.0,0.0,0.0,8726.006604166665,209424.1585,0.666035635185745,26.0,2.4583333333333335,13.595001160000002,10,18,30.72333303,46.769999825,583.675000025,0.9484486925,60.74250000000001,3040.69,0.0,209424.1585,0.0,0.0,0.0,0.0,0.0,209424.1585,39.882500677500005,54.2508332725,642.075000025,1.0070126425,245.56999999999977,3040.69,18255.19,209424.1585,0.0,0.0,0.0,0.0,18255.19,209424.1585,4.829045474941093,5.224836515669776,42.4832647537506,0.030061537039247,93.79308925034503,3040.69,8816.932873468184,209424.1585,0.0,0.0,0.0,0.0,8816.932873468184,209424.1585
3,11.5,26.53513875375,53.91000004791667,608.1512005666667,1.0307116589166667,140.94625,3382.71,8732.839408333331,209588.1458,0.0,0.0,0.0,0.0,8732.839408333331,209588.1458,0.746534418578864,26.0,2.4583333333333335,5.30000025,10,18,24.9812497975,50.1187499975,584.10416665,1.026438841,94.5,3382.71,0.0,209588.1458,0.0,0.0,0.0,0.0,0.0,209588.1458,28.43958319,58.2683333275,622.5875000249999,1.0333652815,247.17750000000004,3382.71,18255.189999999995,209588.1458,0.0,0.0,0.0,0.0,18255.189999999995,209588.1458,1.892167954436489,4.76586744687534,31.469986615281268,0.0055630232072697,99.57334752583144,3382.71,8815.444816754298,209588.1458,0.0,0.0,0.0,0.0,8815.444816754298,209588.1458
4,11.5,27.3646527075,54.487986078333336,602.8638888875,1.0279101632916665,131.14166666666668,3147.4,8704.090062499998,208898.16149999996,0.0,0.0,0.0,0.0,8704.090062499998,208898.16149999996,0.874820325038835,26.0,2.4583333333333335,10.778333060000005,10,19,24.6529167125,52.353333505,556.4208333,1.02392156,119.57000000000012,3147.4,0.0,208898.1615,0.0,0.0,0.0,0.0,0.0,208898.1615,28.5750001325,56.844999995,624.395833325,1.03527326275,200.56000000000003,3147.4,18255.189999999995,208898.1615,0.0,0.0,0.0,0.0,18255.189999999995,208898.1615,2.7963581883658244,3.1236023870379026,69.49888934573373,0.0099206895439732,84.9983542381169,3147.4,8781.131562437913,208898.1615,0.0,0.0,0.0,0.0,8781.131562437913,208898.1615
5,11.5,26.763074620833333,54.848137109166665,675.223515325,1.029573007125,116.99916666666667,2807.98,8728.0693375,209473.6641,0.0,0.0,0.0,0.0,8728.0693375,209473.6641,1.24012335979478,26.0,2.4583333333333335,9.034999779999996,10,16,24.95844813,53.6920837875,617.56666665,1.02525877,0.0,2807.98,0.0,209473.6641,0.0,0.0,0.0,0.0,0.0,209473.6641,28.151666835,57.44124999,738.7333333500001,1.034205436,239.13999999999996,2807.98,18255.19,209473.6641,0.0,0.0,0.0,0.0,18255.19,209473.6641,2.2959045160286484,2.8226939632707144,68.80302812130383,0.0076209565444472,99.77238748082152,2807.98,8815.642482786614,209473.6641,0.0,0.0,0.0,0.0,8815.642482786614,209473.6641
6,11.5,26.323674482083334,56.35658261333333,581.4878289458334,1.0313046845833334,128.30291666666668,3079.27,8730.260991666664,209526.26379999996,0.0,0.0,0.0,0.0,8730.260991666664,209526.26379999996,1.41884544132571,26.0,2.4583333333333335,4.85833324,10,16,24.32999985,55.251667265,540.754166675,1.02752590275,0.0,3079.27,0.0,209526.2638,0.0,0.0,0.0,0.0,0.0,209526.2638,27.8820830475,57.545000015,581.46425435,1.03662648975,247.1775000000001,3079.27,18255.19,209526.2638,0.0,0.0,0.0,0.0,18255.19,209526.2638,1.7766538732884385,1.4830053253058524,63.0023764844177,0.0056501270346913,107.87951131094546,3079.27,8815.124492108813,209526.2638,0.0,0.0,0.0,0.0,8815.124492108813,209526.2638
7,11.5,26.6955048975,56.70727636666667,596.1553083833334,1.0304512176666667,101.51708333333333,2436.41,8728.0693375,209473.6641,0.0,0.0,0.0,0.0,8728.0693375,209473.6641,1.8642617797637,26.0,2.4583333333333335,9.50333354,11,15,24.4330294325,56.32666669,562.9666666999999,1.028035768,0.0,2436.41,0.0,209473.6641,0.0,0.0,0.0,0.0,0.0,209473.6641,27.546666845,57.7433334325,626.141666675,1.036934357,126.0,2436.41,18255.19,209473.6641,0.0,0.0,0.0,0.0,18255.19,209473.6641,2.487261757037825,1.5915073626001282,35.77130485591392,0.0086695527728484,91.4641251353522,2436.41,8816.70685038564,209473.6641,0.0,0.0,0.0,0.0,8816.70685038564,209473.6641
8,11.5,25.869710261250003,57.510316123749995,575.7781130249999,1.0332686906250002,137.73125000000002,3305.55,8715.692937499998,209176.6305,0.0,0.0,0.0,0.0,8715.692937499998,209176.6305,2.87173142159547,26.0,2.4583333333333335,4.763333159999998,10,18,24.1095833575,57.0920832975,545.5374999999999,1.03060024725,89.6775,3305.55,0.0,209176.6305,0.0,0.0,0.0,0.0,0.0,209176.6305,27.2533333425,58.2016665475,603.3768677999999,1.0365142655,245.57,3305.55,18255.189999999995,209176.6305,0.0,0.0,0.0,0.0,18255.189999999995,209176.6305,1.712367348188372,1.4297814287598172,41.90268045871943,0.0049680770716739,97.79050244238844,3305.55,8800.311276558767,209176.6305,0.0,0.0,0.0,0.0,8800.311276558767,209176.6305
9,11.5,25.37554589125,57.06137450875,617.1741139916667,1.0384970808333334,140.41041666666666,3369.85,8720.076245833332,209281.8299,0.0,0.0,0.0,0.0,8720.076245833332,209281.8299,4.34094584737004,26.0,2.4583333333333335,5.886666910000002,10,19,23.49749994,56.5949999675,537.0375,1.03355767675,124.3925,3369.85,0.0,209281.8299,0.0,0.0,0.0,0.0,0.0,209281.8299,27.175416555,57.6333332075,630.387499975,1.042215786,245.57,3369.85,18255.18999999999,209281.8299,0.0,0.0,0.0,0.0,18255.18999999999,209281.8299,1.9794755725477504,0.9148733193755274,113.49501933000042,0.0061053757573268,92.10802776131791,3369.85,8801.416474820802,209281.8299,0.0,0.0,0.0,0.0,8801.416474820802,209281.8299
10,11.5,28.157914253749997,56.833188514999996,732.8236111083334,1.0259402728333333,124.28416666666668,2982.82,8735.417824999999,209650.0278,0.0,0.0,0.0,0.0,8735.417824999999,209650.0278,5.6404384870470805,26.0,2.4583333333333335,13.8716671,10,18,24.39790227,56.1966667625,652.875,1.02824420475,89.67750000000002,2982.82,0.0,209650.0278,0.0,0.0,0.0,0.0,0.0,209650.0278,28.3524998675,57.44583316,803.499999975,1.03620643375,173.23250000000002,2982.82,18255.19,209650.0278,0.0,0.0,0.0,0.0,18255.19,209650.0278,4.139042449870239,0.7271136925384385,82.09349888701614,0.0176462393849819,87.9142188092494,2982.82,8815.16790156481,209650.0278,0.0,0.0,0.0,0.0,8815.16790156481,209650.0278
11,11.5,26.674687949583333,56.256244089999996,699.4515183583334,1.0291904200833333,109.33791666666667,2624.11,8726.651208333331,209439.629,0.0,0.0,0.0,0.0,8726.651208333331,209439.629,7.70430188994026,26.0,2.4583333333333335,4.91833338,11,16,25.340833065,55.728333295,621.137499975,1.0275740034999998,0.0,2624.11,0.0,209439.629,0.0,0.0,0.0,0.0,0.0,209439.629,27.98583325,56.7599997675,768.0791667,1.03549453175,144.64,2624.11,18255.19,209439.629,0.0,0.0,0.0,0.0,18255.19,209439.629,1.5648137544029643,0.8473397491588264,80.83042400485809,0.0105028339433674,92.79121449132654,2624.11,8815.475413192808,209439.629,0.0,0.0,0.0,0.0,8815.475413192808,209439.629
12,11.5,26.2513888,56.555347185833334,630.5180437875,1.0333989657916667,124.3925,2985.42,8729.745308333333,209513.8874,0.0,0.0,0.0,0.0,8729.745308333333,209513.8874,10.2524382953882,26.0,2.4583333333333335,5.8866666100000025,11,17,24.714583065,55.930833225,598.5250000000001,1.0291901824999998,0.0,2985.42,0.0,209513.8874,0.0,0.0,0.0,0.0,0.0,209513.8874,27.630833125,57.28583336,649.5166666499999,1.03839019125,240.7474999999999,2985.42,18255.189999999995,209513.8874,0.0,0.0,0.0,0.0,18255.189999999995,209513.8874,1.7467000910197688,0.8077971382531777,41.23003202320847,0.0056693752684459,96.55612061521978,2985.42,8815.668054996095,209513.8874,0.0,0.0,0.0,0.0,8815.668054996095,209513.8874
13,11.5,25.99177956708333,56.420361549999996,554.0831896458334,1.0335683360416665,139.87458333333333,3356.99,8735.288904166666,209646.9337,0.0,0.0,0.0,0.0,8735.288904166666,209646.9337,13.112376693841801,26.0,2.4583333333333335,5.178333219999999,10,18,24.68817779,55.8941665025,517.51666665,1.03029970875,89.6774999999998,3356.99,0.0,209646.9337,0.0,0.0,0.0,0.0,0.0,209646.9337,27.3237498125,56.9395834625,587.112499975,1.03731275225,247.17750000000004,3356.99,18255.19,209646.9337,0.0,0.0,0.0,0.0,18255.19,209646.9337,1.6500900002664158,0.6957134707735418,38.67043901768152,0.0046269506288694,99.09874223653053,3356.99,8814.845051406954,209646.9337,0.0,0.0,0.0,0.0,8814.845051406954,209646.9337
14,11.5,28.05583328125,56.13409723416667,641.5374999958334,1.0283077889583334,126.15958333333333,3027.83,7450.592799999999,178814.2272,410.32144999999997,9847.7148,257.297625,6175.143000000001,8118.211875,194837.085,15.0138575911984,26.0,2.4583333333333335,14.728333979999999,10,18,24.333749845,55.4933333425,551.379166675,1.032839372,60.74250000000001,3027.83,0.0,178814.2272,0.0,9847.7148,0.0,6175.143000000001,0.0,194837.085,27.7462497825,56.715416735,764.0875000249999,1.03900588925,215.0275,3027.83,18250.54885,178814.2272,0.0,9847.7148,0.0,6175.143000000001,18250.54885,194837.085,4.665669626298362,0.9137319407386668,128.60968460527252,0.0204033477330557,91.58143045490534,3027.83,8059.696157527701,178814.2272,964.9294224026186,9847.7148,606.9604593400888,6175.143000000001,8322.622623895266,194837.085
15,11.5,32.622083251666666,56.96534727458334,681.71805555,1.0104667865,130.17833333333334,3124.28,4359.071216666666,104617.70919999998,1396.9959500000002,33527.9028,877.4358125,21058.459500000004,6633.502979166667,159204.0715,16.6602179726179,26.0,2.4583333333333335,12.590000120000003,10,15,28.1558330275,55.775416775,663.6958333,0.96137168325,0.0,3124.28,0.0,104617.70919999998,0.0,33527.9028,0.0,21058.459500000004,0.0,159204.0715,38.0695832425,57.8670832925,705.8916666499999,1.05417354675,252.0,3124.28,9127.595,104617.70919999998,2928.995999999999,33527.9028,1848.47,21058.459500000004,13905.061000000002,159204.0715,5.040884706041976,1.3337313032074614,40.05733086738205,0.0450169721773486,113.25070805678136,3124.28,4407.464024528159,104617.70919999998,1414.1888504403032,33527.9028,892.2636293424525,21058.459500000004,6713.820610468914,159204.0715
16,11.5,31.720048147083332,57.08020836875,639.1129708125001,1.04941081725,124.92833333333334,2998.28,4361.1339499999995,104667.2148,1396.72015,33521.2836,877.5663541666667,21061.592500000002,6635.420454166667,159250.0909,18.0570815221917,26.0,2.4583333333333335,11.339999840000004,10,17,29.846284845,55.88916672,616.3874999750001,1.04640051375,0.0,2998.28,0.0,104667.2148,0.0,33521.2836,0.0,21061.5925,0.0,159250.0909,32.424167395,58.1725000375,668.6333333499999,1.0577362044999998,247.1775000000001,2998.28,9127.595,104667.2148,2928.995999999999,33521.2836,1848.47,21061.5925,13905.060999999996,159250.0909,3.42693115557415,1.252323694862124,37.579656411487406,0.0179705744549374,97.9754752661256,2998.28,4407.420424903929,104667.2148,1414.6582529591876,33521.2836,892.311776841596,21061.5925,6714.275324318622,159250.0909
17,11.5,31.70868036666667,56.20333330375001,643.9305555583334,1.074977028875,134.08875,3218.13,4351.85165,104444.4396,1394.3068999999998,33463.3656,878.5454166666667,21085.090000000004,6624.703966666667,158992.8952,21.1683025846103,26.0,2.4583333333333335,16.19666672,11,17,26.781666585,55.4029166375,604.3583333,1.0117713805,0.0,3218.13,0.0,104444.4396,0.0,33463.3656,0.0,21085.090000000004,0.0,158992.8952,39.0091663825,56.8804166475,682.5208333,1.10565390925,245.57,3218.13,9127.595,104444.4396,2928.995999999999,33463.3656,1848.47,21085.090000000004,13905.060999999992,158992.8952,6.5022354429420375,1.0003894131649311,58.28116169119821,0.0615082194306267,102.824959933501,3218.13,4401.137475226251,104444.4396,1412.0690591230973,33463.3656,891.0307208424737,21085.090000000004,6704.198783157624,158992.8952
18,11.5,26.852916502083332,56.64187500041667,643.9861111166666,1.1043968879166666,133.01708333333332,3192.41,4359.071216666666,104617.7092,1396.9959500000002,33527.9028,880.8951666666667,21141.484,6636.962333333333,159287.096,24.783800220829402,26.0,2.4583333333333335,9.689999360000002,11,17,23.831249905,56.204999905,607.93333335,1.10369142025,0.0,3192.41,0.0,104617.7092,0.0,33527.9028,0.0,21141.484,0.0,159287.096,26.857916515,57.2233332775,690.929166675,1.11374762275,245.57,3192.41,9127.595,104617.7092,2928.995999999999,33527.9028,1848.47,21141.484,13905.060999999996,159287.096,2.946540806517349,0.6000321092332888,49.23648780410033,0.01343523869127,101.57119210207308,3192.41,4407.43446497441,104617.7092,1414.1662875860493,33527.9028,892.5002788977724,21141.484,6714.060388488331,159287.096
19,11.5,31.714791492916664,56.674236092499996,631.6041666625,1.0746959072083333,118.33875,2840.13,4362.552079166666,104701.2499,1396.7891,33522.9384,880.9604375,21143.0505,6640.301616666667,159367.2388,28.9906014455492,26.0,2.4583333333333335,8.905000560000001,11,17,29.217083215,55.898333212500006,603.3416666999999,1.05538567925,0.0,2840.13,0.0,104701.2499,0.0,33522.9384,0.0,21143.0505,0.0,159367.2388,33.878333295,57.220833525,657.9,1.09445290375,155.89249999999993,2840.13,9127.595,104701.2499,2928.995999999999,33522.9384,1848.47,21143.0505,13905.060999999996,159367.2388,3.092695868024781,0.9161989726932857,35.931677399888386,0.0229706208283269,94.1430908736224,2840.13,4408.8747964083805,104701.2499,1414.4076356815592,33522.9384,892.5354413170176,21143.0505,6715.767965391313,159367.2388
20,11.5,32.12695607166667,56.98786602458333,618.3497877291667,1.0929792347916667,130.44625,3130.71,4361.6496333333325,104679.59119999998,1397.6165,33542.796,881.2867916666668,21150.883,6640.552925,159373.2702,33.8700999898725,26.0,2.4583333333333335,9.59833339,10,18,28.3420832525,56.3583332975,586.4916666500001,1.0622576707500002,94.5,3130.71,0.0,104679.59119999998,0.0,33542.796,0.0,21150.883,0.0,159373.2702,34.302916780000004,57.6908332475,643.7583333,1.12308874425,245.57000000000005,3130.71,9127.595,104679.59119999998,2928.995999999999,33542.796,1848.47,21150.883,13905.061000000002,159373.2702,3.4304324533749697,0.896522041810443,44.18638389493521,0.0325685612983952,93.52435055211907,3130.71,4400.979689928691,104679.59119999998,1412.0444387920038,33542.796,891.1262983982066,21150.883,6704.113871942855,159373.2702
