,DAT,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case
10,10,25.851458263392303,64.26734058290015,383.81249999999955,2.148164509733515,391.8524999999925,16113.83,0.0,0.0,9763.319999999989,199899.84,0.0,0.0,9763.319999999989,199899.84,39.315680870088,16.0
11,11,25.5524998903274,68.39525532991408,371.9,2.196604802211125,402.4899999999999,16453.3899999999,0.0,0.0,9763.319999999989,200230.8,0.0,0.0,9763.319999999989,200230.8,48.4160422025496,16.0
12,12,25.699583247505675,70.32033277827622,380.66249999999945,2.259527420997615,314.0774999999999,15814.36,0.0,0.0,9763.319999999989,200396.28,0.0,0.0,9763.319999999989,200396.28,57.679235166116,16.0
13,13,25.458841605351324,70.60290150539424,371.3216666666475,2.2259711682796475,376.77,16314.53,0.0,0.0,9763.319999999989,200396.28,0.0,0.0,9763.319999999989,200396.28,72.7555442179283,16.0
14,14,25.478750022252374,68.17173352880675,366.7916666666665,2.280966221292805,323.07249999999885,16921.41,0.0,0.0,9763.319999999989,199899.84,0.0,0.0,9763.319999999989,199899.84,80.8962304164617,16.0
15,15,25.7970832506815,67.85661053723827,375.108764367924,2.3280294398466674,372.90500000002527,16011.09,0.0,0.0,9763.319999999989,200396.28,0.0,0.0,9763.319999999989,200396.28,92.6701470837594,16.0
16,16,25.392916552225675,66.40382943806988,370.76491817611327,2.48232857386271,388.0225000000001,16459.82,0.0,0.0,9763.319999999989,200396.28,0.0,0.0,9763.319999999989,200396.28,116.67833332944,16.0
17,17,25.607499945146248,66.45811949022296,366.0280813949527,2.6276661912600123,358.4375000000001,16234.77,0.0,0.0,8687.699999999983,185834.04,0.0,13315.25,9705.924999999981,199149.29,124.130651790892,16.0
18,18,25.57516663790055,75.99188276611305,372.09861111103277,2.7785749495029375,405.0549999999989,15942.82,0.0,0.0,0.0,0.0,9242.349999999991,189703.15,9242.349999999991,189703.15,131.532050252346,16.0
19,19,25.53333330949145,74.61612492570032,366.741984463368,0.9864115535943372,437.5125,16639.86,0.0,0.0,0.0,0.0,9242.349999999991,189389.85,9242.349999999991,189389.85,140.711937529337,16.0
20,20,25.76312498964295,74.28054673975478,376.002083333302,0.3725803737839057,341.4049999999998,15879.8899999999,0.0,0.0,0.0,0.0,9242.349999999977,189076.55,9242.349999999977,189076.55,145.546147238947,16.0
21,21,25.557916633288052,75.69229330517707,388.80208333320127,2.4397020936012224,399.27500000000003,16165.27,0.0,0.0,0.0,0.0,9242.349999999988,189859.8,9242.349999999988,189859.8,157.561715594181,16.0
22,22,25.335416618982897,77.78625033696487,407.94216101681025,2.469750723242635,346.22749999999996,16288.81,0.0,0.0,0.0,0.0,9242.349999999988,189703.15,9242.349999999988,189703.15,159.213888258618,16.0
23,23,25.25083328882845,78.85916652679438,421.04583333333323,2.295113645990688,379.33499999999276,16252.69,0.0,0.0,0.0,0.0,9242.349999999977,189076.55,9242.349999999977,189076.55,159.283347050643,16.0
24,24,25.212916533152175,78.007916577657,382.8124999999995,2.39408705135186,370.3399999999997,16296.47,0.0,0.0,0.0,0.0,9242.349999999988,188919.9,9242.349999999988,188919.9,159.396359228962,16.0
25,25,25.364999882380125,78.05250029563902,376.35,2.3235801408688173,384.80749999999756,16030.38,0.0,0.0,0.0,0.0,9242.349999999991,190016.45000000004,9242.349999999991,190016.45000000004,159.336718268262,16.0
26,26,25.2662499586741,79.47624998092648,394.8666666666665,2.37181113362312,338.1900000000005,16256.6599999999,0.0,0.0,0.0,0.0,9242.349999999977,189076.55,9242.349999999977,189076.55,159.621488540003,16.0
27,27,25.204583199818927,76.81125003496797,372.5499999999995,2.5520904372135726,357.48000000000036,15965.94,0.0,0.0,0.0,0.0,9242.349999999988,189557.4655,9242.349999999988,189557.4655,160.519207398945,16.0
0,0,28.26999995,58.192083485,522.1416667,0.0,0.0,11290.66,0.0,209433.4408,0.0,0.0,0.0,0.0,0.0,209433.4408,0.19,17.0
1,1,29.20166639,58.4408334125,515.3625,0.0,0.0,11522.14,0.0,209619.0868,0.0,0.0,0.0,0.0,0.0,209619.0868,0.66,17.0
2,2,29.1241670175,58.21666673,543.1958333,0.0,0.0,11515.71,0.0,209315.86500000002,0.0,0.0,0.0,0.0,0.0,209315.86500000002,0.59,17.0
3,3,28.560416895,59.0979164575,545.0124999750001,0.0,0.0,9617.63,0.0,209615.99270000003,0.0,0.0,0.0,0.0,0.0,209615.99270000003,1.0,17.0
4,4,27.32624993,58.7641667375,566.575,0.0,0.0,11535.0,0.0,209739.7567,0.0,0.0,0.0,0.0,0.0,209739.7567,2.62,17.0
5,5,28.652648487500002,58.873750099999995,539.37395835,0.0,0.0,11522.14,0.0,196367.0565,0.0,0.0,0.0,0.0,0.0,196367.0565,2.93,17.0
6,6,28.8274997875,58.5691669475,550.7083333,0.0,0.0,10753.14,0.0,209637.6514,0.0,0.0,0.0,0.0,0.0,209637.6514,4.78,17.0
7,7,29.177499804999997,58.1804166275,529.0208333,0.0,0.0,11509.28,0.0,209402.4998,0.0,0.0,0.0,0.0,0.0,209402.4998,5.04,17.0
8,8,29.4870833225,59.0620831675,527.5333333,0.0,0.0,12284.71,0.0,209687.157,0.0,0.0,0.0,0.0,0.0,209687.157,6.24,17.0
9,9,29.5094077675,59.318333385,544.499999975,0.0,0.0,10753.14,0.0,209306.58269999997,0.0,0.0,0.0,0.0,0.0,209306.58269999997,8.28,17.0
10,10,27.692499885,59.077916575,552.5541666500001,0.0,0.0,10007.26,0.0,209646.93369999997,0.0,0.0,0.0,0.0,0.0,209646.93369999997,10.8,17.0
11,11,27.06999987,58.7116665075,548.04583335,0.0,0.0,13066.57,0.0,209739.7567,0.0,0.0,0.0,0.0,0.0,209739.7567,13.14,17.0
12,12,22.895833175,57.5008332525,417.449999975,0.0,0.0,10380.2,0.0,209551.0166,0.0,0.0,0.0,0.0,0.0,209551.0166,17.4,17.0
13,13,23.35750011,58.73458335,448.608333325,0.0,0.0,11506.68,0.0,209659.3101,0.0,0.0,0.0,0.0,0.0,209659.3101,19.78,17.0
14,14,28.2829162475,60.3420833125,458.475,0.0,0.0,12661.48,0.0,209674.7806,0.0,0.0,0.0,0.0,0.0,209674.7806,25.47,17.0
15,15,23.264999922500003,58.67374989,438.5791667,0.0,0.0,12194.69,0.0,209656.216,0.0,0.0,0.0,0.0,0.0,209656.216,30.88,17.0
16,16,26.833333165,59.152499962499995,453.96666665,0.0,1333.4625000000005,37104.66,0.0,104976.6248,0.0,66.192,0.0,28.197,0.0,105071.0138,36.0,17.0
17,17,26.1216666475,58.2883332075,460.69583335,0.0,1456.2474999999995,37617.41,0.0,73574.6039,0.0,11188.1028,0.0,5263.44,0.0,90026.14670000001,41.49,17.0
18,18,28.66208324,61.2897412825,465.4291667,0.0,1525.6775000000014,40084.46,0.0,73611.7331,0.0,11191.4124,0.0,5258.7405,0.0,90061.886,46.94,17.0
19,19,30.315833225,62.0683334675,466.2416667,0.0,1632.0449999999992,41511.36,0.0,73586.9803,0.0,11194.722,0.0,5263.44,0.0,90045.14229999999,52.88,17.0
20,20,28.445416509999998,60.9141667525,465.474999975,0.0,1515.6900000000019,39359.38,0.0,73605.5449,0.0,11191.4124,0.0,5258.7405,0.0,90055.6978,63.16,17.0
21,21,30.1057204775,60.7550847575,452.56666665,0.0,1555.8774999999996,39418.48,0.0,73574.6039,0.0,11189.7576,0.0,5257.174,0.0,90021.5355,72.94,17.0
22,22,23.185416635,60.6662500025,435.2291667,0.0,1494.1775000000002,39396.59,0.0,73599.3567,0.0,11191.4124,0.0,5260.307,0.0,90051.0761,80.11,17.0
23,23,25.0383334825,60.440000055,466.12083335,0.0,126.0,27154.1,0.0,86053.1092,0.0,13114.29,0.0,6161.0445,0.0,105328.44370000002,93.82,17.0
24,24,22.875360035,60.9987500175,462.2208333,0.0,0.0,3389.14,0.0,146508.7291,0.0,22303.3944,0.0,10483.018,0.0,179295.1415,97.26,17.0
25,25,22.930416625,61.658749977499994,438.8958333,0.0,0.0,3376.28,0.0,146610.8344,0.0,22296.7752,0.0,10486.151,0.0,179393.7606,99.05,17.0
26,26,23.202033862500002,61.0145835375,438.30833335,0.0,0.0,3143.57,0.0,146406.6238,0.0,22220.6544,0.0,10443.8555,0.0,179071.1337,116.41,17.0
27,27,25.011666712500002,60.785416585,414.65833330000004,0.0,0.0,3004.71,0.0,146719.1279,0.0,22281.882,0.0,10479.885,0.0,179480.8949,123.8,17.0
0,0,25.52999983,52.98999996,530.0041667,0.0,0.0,1945.27,0.0,156589.3069,0.0,1449.6048,0.0,670.462,0.0,158709.3737,0.180075560600107,18.0
1,1,24.61918095,53.9712500275,491.045833325,0.0,0.0,1366.71,0.0,176233.7478,0.0,0.0,0.0,0.0,0.0,176233.7478,0.179932918331715,18.0
2,2,30.6287498075,52.1133331625,501.454166675,0.0,0.0,3011.14,0.0,176233.7478,0.0,0.0,0.0,0.0,0.0,176233.7478,0.661072024237136,18.0
3,3,25.2052154125,55.6887499925,504.5041667,0.0,0.0,2782.26,0.0,209575.7694,0.0,0.0,0.0,0.0,0.0,209575.7694,0.661072024237136,18.0
4,4,24.61918095,56.6404166825,478.137500025,0.0,89.67749999999995,2885.14,0.0,209585.0517,0.0,0.0,0.0,0.0,0.0,209585.0517,1.04588691381912,18.0
5,5,24.887499814999998,56.5866666625,524.64583335,0.0,0.0,3124.28,0.0,209575.7694,0.0,0.0,0.0,0.0,0.0,209575.7694,2.44640894384007,18.0
6,6,24.2608334575,56.9041666825,462.087499975,0.0,0.0,2739.85,0.0,209622.1809,0.0,0.0,0.0,0.0,0.0,209622.1809,1.57744693439833,18.0
7,7,24.367860042500002,56.27291654,482.587500025,0.0,0.0,3011.14,0.0,209721.1921,0.0,0.0,0.0,0.0,0.0,209721.1921,2.30065749659884,18.0
8,8,24.5974363075,56.705416712499996,468.44166667499996,0.0,119.57000000000002,3111.42,0.0,209588.1458,0.0,0.0,0.0,0.0,0.0,209588.1458,3.16863254681787,18.0
9,9,24.21176724,56.32375008,469.1083333,0.0,89.6774999999998,3596.13,0.0,209718.09799999997,0.0,0.0,0.0,0.0,0.0,209718.09799999997,4.462479960404,18.0
10,10,24.0379739125,56.2916665875,573.2583333,0.0,89.6775,3079.27,0.0,209269.4535,0.0,0.0,0.0,0.0,0.0,209269.4535,6.77965436656034,18.0
11,11,24.8216661875,56.28749997,542.937500025,0.0,0.0,3230.99,0.0,209693.3452,0.0,0.0,0.0,0.0,0.0,209693.3452,8.05996045820091,18.0
12,12,24.36334753,56.302083395000004,517.3874999750001,0.0,0.0,3124.28,0.0,209492.2287,0.0,0.0,0.0,0.0,0.0,209492.2287,9.93554942794984,18.0
13,13,24.241594755,56.337916772499995,443.216666675,0.0,0.0,2481.42,0.0,209572.6753,0.0,0.0,0.0,0.0,0.0,209572.6753,12.6320435233709,18.0
14,14,24.1863769225,55.80791682,477.212499975,0.0,0.0,3085.7,0.0,190352.1261,0.0,6842.598,0.0,3216.0245,0.0,200410.7486,16.134863825562,18.0
15,15,27.7899998375,56.51749997,558.09583335,0.0,0.0,3124.28,0.0,146601.5521,0.0,22328.2164,0.0,10501.816,0.0,179431.5845,18.1650667971768,18.0
16,16,29.264582835,56.09833347,546.770833325,0.0,0.0,1134.0,0.0,74973.1371,0.0,11449.5612,0.0,5399.7255,0.0,91822.4238,21.0512079917736,18.0
17,17,27.0245832525,56.345932160000004,515.733333325,0.0,0.0,3250.28,0.0,146360.2123,0.0,22233.8928,0.0,10456.3875,0.0,179050.49260000003,21.7702589391989,18.0
18,18,23.761859797499998,56.5908334275,538.249999975,0.0,89.6775,3263.14,0.0,146601.5521,0.0,22341.4548,0.0,10504.949,0.0,179447.9559,24.6745237425512,18.0
19,19,28.319166565,56.6870835125,500.895833325,0.0,126.0,3583.27,0.0,146434.4707,0.0,22316.6328,0.0,10495.55,0.0,179246.65350000001,28.167879934808,18.0
20,20,28.3104165075,57.2296962525,500.895833325,0.0,126.0,3583.27,0.0,146434.4707,0.0,22316.6328,0.0,10495.55,0.0,179246.65350000001,31.5601321387888,18.0
21,21,25.389583197500002,56.712499969999996,531.237499975,0.0,0.0,3130.71,0.0,146675.8105,0.0,22331.526,0.0,10498.683,0.0,179506.0195,38.1887438625551,18.0
22,22,23.5758335775,57.192083405,495.7583333,0.0,0.0,2568.8400000000006,0.0,146579.8934,0.0,22329.8712,0.0,10500.2495,0.0,179410.0141,45.5613247729631,18.0
23,23,23.376249592500002,57.075833270000004,517.34583335,0.0,0.0,2607.42,0.0,146613.9285,0.0,22276.9176,0.0,10470.486,0.0,179361.33210000003,53.8346089623214,18.0
24,24,22.96499984,57.4991666925,509.0666667,0.0,0.0,3017.57,0.0,146573.7052,0.0,22230.5832,0.0,10459.5205,0.0,179263.8089,62.4106516883743,18.0
25,25,22.775833045,57.9379165025,506.391666675,0.0,119.56999999999992,3354.39,0.0,146063.1787,0.0,22242.1668,0.0,10454.821,0.0,178760.1665,70.4199904684292,18.0
26,26,23.05833318,57.844583317499996,478.10833335,0.0,0.0,3218.13,0.0,146632.4931,0.0,22268.6436,0.0,10473.619,0.0,179374.7557,89.2230525664887,18.0
27,27,22.7408333875,58.8095834125,453.312499975,0.0,0.0,3331.27,0.0,146675.8105,0.0,22262.0244,0.0,10475.1855,0.0,179413.02039999998,92.6061738342634,18.0
0,0,27.7474999425,58.3383333525,443.6208333,0.58457830825,0.0,12674.34,0.0,209687.15699999998,0.0,0.0,0.0,0.0,0.0,209687.15699999998,0.2245649330442,19.0
1,1,28.842082775,58.55125006,437.920833325,0.50984910275,0.0,11751.02,0.0,209606.7104,0.0,0.0,0.0,0.0,0.0,209606.7104,0.193769487004244,19.0
2,2,28.8824996075,58.4420833875,466.70416665,0.46929824750000004,0.0,12339.98,0.0,209544.8284,0.0,0.0,0.0,0.0,0.0,209544.8284,0.666946233246813,19.0
3,3,28.7033335725,59.5333331725,468.122033925,0.4490872955,0.0,10609.08,0.0,209516.9815,0.0,0.0,0.0,0.0,0.0,209516.9815,1.55389026166628,19.0
4,4,26.8924999125,59.91500001,492.5541667,0.452866514,0.0,11522.14,0.0,209566.4871,0.0,0.0,0.0,0.0,0.0,209566.4871,1.17918059080275,19.0
5,5,28.760409545,58.67999997,463.88749997499997,0.42895765750000003,0.0,11500.25,0.0,209343.71189999997,0.0,0.0,0.0,0.0,0.0,209343.71189999997,2.31384157166672,19.0
6,6,28.94791647,58.7270834,473.75416667499996,0.41899095975,0.0,9701.22,0.0,209739.7567,0.0,0.0,0.0,0.0,0.0,209739.7567,3.18328716330418,19.0
7,7,29.09625002,58.307916447500006,448.78333335,0.40327133725,0.0,11477.13,0.0,209312.7709,0.0,0.0,0.0,0.0,0.0,209312.7709,4.77216530573763,19.0
8,8,29.704999892500002,58.819583335000004,447.170833325,0.39095524275,0.0,9182.99,0.0,209312.7709,0.0,0.0,0.0,0.0,0.0,209312.7709,6.3124913401125,19.0
9,9,29.8779162475,59.2862501625,465.29583335,0.39012538575,0.0,12246.13,0.0,209578.8635,0.0,0.0,0.0,0.0,0.0,209578.8635,8.03745407499372,19.0
10,10,28.0374999425,58.71125002,471.474999975,0.39299663125,0.0,9221.57,0.0,209779.97999999998,0.0,0.0,0.0,0.0,0.0,209779.97999999998,10.3305428624743,19.0
11,11,25.963750085,58.6145833325,465.72499999999997,0.3943671915,0.0,9964.85,0.0,209696.4393,0.0,0.0,0.0,0.0,0.0,209696.4393,12.5808322017001,19.0
12,12,23.040381215,55.3087502,350.5916667,0.45181237075,0.0,13060.14,0.0,209535.5461,0.0,0.0,0.0,0.0,0.0,209535.5461,15.1800147039977,19.0
13,13,23.5116100275,59.5020832525,370.845833325,0.44619962125,0.0,12622.9,0.0,209628.3691,0.0,0.0,0.0,0.0,0.0,209628.3691,18.6000063725004,19.0
14,14,28.3562496825,60.094166709999996,379.5541667,0.39161688549999996,0.0,11641.71,0.0,209662.4042,0.0,0.0,0.0,0.0,0.0,209662.4042,22.5705078495731,19.0
15,15,23.228333255,59.764583457499995,369.74166664999996,0.45519628175,0.0,10759.57,0.0,209526.2638,0.0,0.0,0.0,0.0,0.0,209526.2638,26.4670895918878,19.0
16,16,25.6570831775,60.044999929999996,376.4902778,0.42584008425,1384.2525000000005,37294.82,0.0,105211.7764,0.0,0.0,0.0,0.0,0.0,105211.7764,31.2796814023442,19.0
17,17,25.253749995,60.059583294999996,380.791666675,0.42326360350000003,1493.185,39053.34,0.0,105143.7062,0.0,0.0,0.0,0.0,0.0,105143.7062,35.489399942993,19.0
18,18,29.019583345,60.474350335,384.4708333,0.3102936875,1700.8249999999996,42855.23,0.0,105193.2118,0.0,0.0,0.0,0.0,0.0,105193.2118,41.9786908570248,19.0
19,19,30.862916425,60.6358332175,385.29166665,0.29346384275,1549.7900000000027,39606.18,0.0,105156.0826,0.0,0.0,0.0,0.0,0.0,105156.0826,49.4982506935226,19.0
20,20,28.962083302499998,60.88642275,386.73333334999995,0.30195306325000004,1475.537500000003,39864.75,0.0,105196.3059,0.0,0.0,0.0,0.0,0.0,105196.3059,58.0691084970329,19.0
21,21,30.38516924,60.7498276,374.3625,0.3179390295,1543.0175000000004,40405.82,0.0,105199.4,0.0,0.0,0.0,0.0,0.0,105199.4,67.2098620329572,19.0
22,22,23.802169305,59.3912501675,350.41666665,0.38247724425,1598.2875,40287.48,0.0,105217.9646,0.0,0.0,0.0,0.0,0.0,105217.9646,75.503257173078,19.0
23,23,24.48374999,60.699583405,389.025000025,0.30556686725000004,220.5,27618.29,0.0,123197.7797,0.0,0.0,0.0,0.0,0.0,123197.7797,85.4189580960667,19.0
24,24,23.217083262499997,60.1059320225,382.47916665,0.3194978145,0.0,2752.71,0.0,209578.8635,0.0,0.0,0.0,0.0,0.0,209578.8635,98.1669005614608,19.0
25,25,23.473749985,60.702916637499996,360.2333333,0.32924863525,41.4525,2636.97,0.0,209495.32279999997,0.0,0.0,0.0,0.0,0.0,209495.32279999997,110.167874964711,19.0
26,26,23.662083195,60.729583267500004,357.4333333,0.32691325725,0.0,3024.0,0.0,209557.2048,0.0,0.0,0.0,0.0,0.0,209557.2048,117.096789951796,19.0
27,27,24.6624997875,60.6175001175,327.704166675,0.28177015525,0.0,2765.57,0.0,209461.2877,0.0,0.0,0.0,0.0,0.0,209461.2877,129.006207939714,19.0
0,0,22.599167082500003,51.7770834475,524.3166667,2.38660973425,126.0,5760.3,0.0,255263.25,0.0,0.0,0.0,0.0,0.0,255263.25,2.04958939536378,20.0
1,1,22.988333765,57.063333385,590.67083335,2.38296143775,126.0,5760.3,0.0,255829.4703,0.0,0.0,0.0,0.0,0.0,255829.4703,2.27077539618138,20.0
2,2,22.879166275,60.99520846,576.56666665,2.4022015365,126.0,4978.3,0.0,255922.29329999996,0.0,0.0,0.0,0.0,0.0,255922.29329999996,2.77304056534481,20.0
3,3,23.524582955,60.2300002425,522.2124999749999,2.4049431539999997,126.0,4978.3,0.0,253883.28139999998,0.0,0.0,0.0,0.0,0.0,253883.28139999998,3.04870297567582,20.0
4,4,24.039583515,60.7495833425,506.72916669999995,2.4097317030000003,126.0,4978.3,0.0,255263.25,0.0,0.0,0.0,0.0,0.0,255263.25,3.60781141342875,20.0
5,5,24.07000027,60.230833239999995,539.3583333,2.4338417075,220.5,5104.3,0.0,255495.3075,0.0,0.0,0.0,0.0,0.0,255495.3075,4.33838425613628,20.0
6,6,23.86208281,58.557916625000004,521.3000000000001,2.450078056,220.5,5104.3,0.0,255337.5084,0.0,0.0,0.0,0.0,0.0,255337.5084,5.35197104176559,20.0
7,7,23.450833145,61.8116668725,524.454166675,2.482369368,126.0,4978.3,0.0,256191.48,0.0,0.0,0.0,0.0,0.0,256191.48,6.67567980770276,20.0
8,8,22.585833665,66.5580414625,521.4541666499999,2.5055696660000004,126.0,4978.3,0.0,255315.8497,0.0,0.0,0.0,0.0,0.0,255315.8497,7.95687974233342,20.0
9,9,22.3149995425,68.9488793125,568.1541666999999,2.52767953275,220.5,5104.3,0.0,254335.02,0.0,0.0,0.0,0.0,0.0,254335.02,10.3768816358404,20.0
10,10,22.740416155,72.03874125,516.4250000249999,2.5194657905,220.5,5104.3,0.0,255445.80189999996,0.0,0.0,0.0,0.0,0.0,255445.80189999996,13.163844829417,20.0
11,11,23.1033334175,73.5033916725,502.00000002499996,2.5273410595000003,126.0,4978.3,0.0,255996.5517,0.0,0.0,0.0,0.0,0.0,255996.5517,15.484402221415,20.0
12,12,23.2088985525,73.752269875,523.10833335,2.526093778,220.5,5104.3,0.0,255263.25,0.0,0.0,0.0,0.0,0.0,255263.25,18.4002303746619,20.0
13,13,23.07208361,73.12750003,523.5500000249999,2.52972103775,126.0,4978.3,0.0,255885.1641,0.0,0.0,0.0,0.0,0.0,255885.1641,21.7945149522804,20.0
14,14,23.617916637500002,74.6850004825,501.993749975,2.54314015575,126.0,4978.3,0.0,255247.7795,0.0,0.0,0.0,0.0,0.0,255247.7795,25.2368473177828,20.0
15,15,23.8479160875,77.2024998375,506.87083335,2.5153836375,126.0,4978.3,0.0,254953.84,0.0,0.0,0.0,0.0,0.0,254953.84,29.7588064265877,20.0
16,16,23.566250250000003,79.032500015,404.208333325,2.4814479670000003,220.5,5104.3,0.0,255566.4718,0.0,0.0,0.0,0.0,0.0,255566.4718,36.0133368786043,20.0
17,17,24.1716663675,79.83208329,391.97083335,2.428285877,220.5,5104.3,0.0,254338.1141,0.0,0.0,0.0,0.0,0.0,254338.1141,40.2650292299641,20.0
18,18,24.932499982499998,80.585833105,370.87916667499996,2.3848120602500003,126.0,4978.3,0.0,250900.569,0.0,0.0,0.0,0.0,0.0,250900.569,44.5767965628792,20.0
19,19,24.967083135,80.67902537750001,438.431144075,2.3728398685,126.0,4978.3,0.0,254644.42999999996,0.0,0.0,0.0,0.0,0.0,254644.42999999996,48.0839325351707,20.0
20,20,25.1874998125,81.3925000525,375.94791664999997,2.3642811902500003,126.0,4978.3,0.0,255588.1305,0.0,0.0,0.0,0.0,0.0,255588.1305,51.1855746791396,20.0
21,21,25.287500005,81.187499555,403.929166675,2.2721042635,220.5,5104.3,0.0,255844.94079999998,0.0,0.0,0.0,0.0,0.0,255844.94079999998,54.8521617696516,20.0
22,22,24.5279166125,81.9008335725,398.041666675,2.28604341425,220.5,5104.3,0.0,254644.42999999996,0.0,0.0,0.0,0.0,0.0,254644.42999999996,57.7885025101349,20.0
23,23,24.377083227500002,81.28587783,455.681250025,1.36739979225,220.5,4978.3,0.0,248774.9223,0.0,0.0,0.0,0.0,0.0,248774.9223,60.3371085461912,20.0
24,24,25.196249885,82.1469447625,448.7500535,0.46474181125,126.0,4978.3,0.0,252688.9588,0.0,0.0,0.0,0.0,0.0,252688.9588,61.6876436108092,20.0
25,25,26.27416667,82.6999994275,370.358333325,0.068455823,126.0,4978.3,0.0,255792.34109999996,0.0,0.0,0.0,0.0,0.0,255792.34109999996,63.3786276235191,20.0
26,26,26.315416577500002,82.1129165,413.775000025,0.0,220.5,5104.3,0.0,255263.24999999997,0.0,0.0,0.0,0.0,0.0,255263.24999999997,62.139249975487,20.0
27,27,23.3457868375,81.46911843250001,490.193750025,0.0,220.5,5230.3,0.0,252169.15,0.0,0.0,0.0,0.0,0.0,252169.15,63.4357176676613,20.0
0,0,22.834166646003673,36.36583334604897,579.7499999999998,0.0,0.0,623.569999999999,0.0,273827.85,0.0,71156.4,0.0,67359.50000000001,0.0,412343.74999999994,1.47344060415988,21.0
1,1,23.56874990463255,39.228749895095746,615.3208333333328,1.2080487986405626,0.0,1121.13999999999,0.0,273209.02999999997,0.0,146118.84,0.0,138635.25,0.0,557963.12,1.51830761041714,21.0
2,2,23.037500198682125,37.27958329518633,583.733333333333,1.2027229736248575,0.0,1247.13999999999,0.0,274047.5311,0.0,146567.2908,0.0,138746.4715,0.0,559361.2934,1.61140637494838,21.0
3,3,22.2066667715708,37.072499052683476,516.454166666666,1.20514747003714,0.0,1121.13999999999,0.0,273991.8373,0.0,146372.0244,0.0,138874.9245,0.0,559238.7862,1.70531744360481,21.0
4,4,22.041666515668176,44.1124997615814,500.46666666666624,1.21578700294097,0.0,1454.12999999999,0.0,273518.43999999994,0.0,146284.32,0.0,138478.6,0.0,558281.36,1.99004897249432,21.0
5,5,21.9283331871032,41.581665531794144,485.20833333333303,1.220341023306045,0.0,1486.27999999999,0.0,273209.03,0.0,145953.36,0.0,138321.95,0.0,557484.3400000001,2.52738374841961,21.0
6,6,22.006249833106924,45.730416313807154,599.9708333333333,1.220922895769275,0.0,736.709999999999,0.0,273871.1674,0.0,146638.4472,0.0,138657.181,0.0,559166.7956,3.29011312958104,21.0
7,7,22.1391666809717,56.90416661898287,549.7874999999995,1.2166355758905374,0.0,1007.99999999999,0.0,257317.7324,0.0,137454.3072,0.0,130119.756,0.0,524891.7956000001,4.08316417985216,21.0
8,8,22.25977273131855,47.738749837875304,480.9291666666665,1.21406560490528,0.0,869.139999999999,0.0,273209.02999999997,0.0,146118.84,0.0,138321.95,0.0,557649.8200000001,4.29805061067676,21.0
9,9,22.1887500365575,48.4641667524973,580.3666666666664,1.2184539551536226,0.0,1379.56999999999,0.0,273518.43999999994,0.0,146284.32,0.0,138478.6,0.0,558281.36,4.32241981905604,21.0
10,10,22.314999914169277,56.67166687647492,543.133333333333,1.2131200596690126,0.0,1001.56999999999,0.0,274121.7895,0.0,146441.526,0.0,138627.4175,0.0,559190.733,5.53389240282463,21.0
11,11,22.327083039283725,56.6983335812886,481.21666666666647,1.2161587531367901,0.0,1366.70999999999,0.0,274143.4481999999,0.0,146618.5896,0.0,138644.64900000003,0.0,559406.6868,5.44413265984046,21.0
12,12,22.279583358764576,58.121250216166175,440.39999999999975,1.21355645805597,0.0,1486.28,0.0,273985.6491,0.0,146484.5508,0.0,138668.1465,0.0,559138.3464,6.00429884633148,21.0
13,13,22.50250013669325,62.92833329836525,517.3541666666665,1.2068809847036925,0.0,862.71,0.0,274028.9665,0.0,146722.842,0.0,138737.0725,0.0,559488.881,6.0813089524389,21.0
14,14,22.7124996582667,63.10499957402543,490.77499999999975,1.2037008454402276,0.0,743.14,0.0,255882.07,0.0,136851.96,0.0,129549.55,0.0,522283.58,6.33917287095631,21.0
15,15,23.44023311461425,66.40666716893509,523.8083333333327,1.19483929028113,0.0,1208.55999999999,0.0,273827.8499999999,0.0,146449.8,0.0,138635.25,0.0,558912.8999999999,6.9261513789876,21.0
16,16,24.139999604225125,67.88708346684771,567.8791666666663,1.1811731810371024,0.0,1247.13999999999,0.0,273518.43999999994,0.0,146284.32,0.0,138478.6,0.0,558281.36,7.15857789531539,21.0
17,17,24.374583276112848,71.92041664123528,625.679166666666,1.1643915598591077,0.0,1486.27999999999,0.0,273518.43999999994,0.0,146284.32,0.0,138478.6,0.0,558281.36,7.2596891721525,21.0
18,18,24.677916391690502,75.5716666857401,460.45,1.1378392398357349,0.0,869.139999999999,0.0,273209.02999999997,0.0,146449.8,0.0,138635.25,0.0,558294.0800000001,7.69459782206843,21.0
19,19,24.722500046094225,77.36249977747595,406.87916666666604,1.0954104339083026,0.0,1353.84999999999,0.0,273209.03,0.0,146118.84,0.0,138321.95,0.0,557649.8200000001,9.85082511697977,21.0
20,20,24.490833274523375,78.35374968846632,467.26249999999976,1.0470012138287175,0.0,1247.13999999999,0.0,273834.0382,0.0,146453.1096,0.0,138638.383,0.0,558925.5308000001,10.019230411046,21.0
21,21,23.527584826744175,78.71968709627785,511.345833333333,0.9979858579734957,0.0,988.71,0.0,259594.99,0.0,138672.24,0.0,131272.7,0.0,529539.9299999999,11.0660031740102,21.0
